ID,Image,Name,Nickname,Game,Archetype,Position,Element,Team,Power,Control,Technique,Pressure,Physical,Agility,Intelligence,Total,Age group,School year,Gender,Role
966,https://dxi4wb638ujep.cloudfront.net/1/k/y/a/yajjz2p54t0.png,Ken Broad,Broad,Inazuma Eleven,Counter-attack,MF,Mountain,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
967,https://dxi4wb638ujep.cloudfront.net/1/k/g/q/gqc7c7mbfsc.png,Scot Enguard,Enguard,Inazuma Eleven,Justice,DF,Mountain,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
968,https://dxi4wb638ujep.cloudfront.net/1/k/3/c/3ctaveqhyh0.png,Dick Turbin,Turbin,Inazuma Eleven,Breach,DF,Fire,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 7,Male,Player
969,https://dxi4wb638ujep.cloudfront.net/1/k/z/q/zq2x1fjotnu.png,Benedict Eggers,Eggers,Inazuma Eleven,Justice,DF,Forest,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
970,https://dxi4wb638ujep.cloudfront.net/1/k/o/c/och2y6fs--8.png,Beau Painton,Painton,Inazuma Eleven,Justice,MF,Fire,Unaffiliated,140,152,147,121,123,113,135,931,Middle School,Grade 7,Male,Player
971,https://dxi4wb638ujep.cloudfront.net/1/k/i/t/itkdlnwalem.png,Butch Pythons,Pythons,Inazuma Eleven,Justice,GK,Wind,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
972,https://dxi4wb638ujep.cloudfront.net/1/k/5/f/5fvimywgmtk.png,Sam Murray,Murray,Inazuma Eleven,Bond,DF,Wind,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 7,Male,Player
973,https://dxi4wb638ujep.cloudfront.net/1/k/7/k/7ks-ibemjrk.png,Eathan Ringer,Ringer,Inazuma Eleven,Bond,FW,Mountain,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
974,https://dxi4wb638ujep.cloudfront.net/1/k/k/m/kmjfl-i2oym.png,Jack Lumbar,Lumbar,Inazuma Eleven,Rough Play,GK,Wind,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
975,https://dxi4wb638ujep.cloudfront.net/1/k/q/j/qjaq2jx-748.png,Todd Tempole,Tempole,Inazuma Eleven,Justice,DF,Fire,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
976,https://dxi4wb638ujep.cloudfront.net/1/k/b/l/blxlbcxewlu.png,Jacob Grimley,Grimley,Inazuma Eleven,Tension,FW,Wind,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 7,Male,Player
977,https://dxi4wb638ujep.cloudfront.net/1/k/v/h/vhotqrymx08.png,John Coralli,Coralli,Inazuma Eleven,Justice,GK,Forest,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
978,https://dxi4wb638ujep.cloudfront.net/1/k/e/j/ej_yhuucchu.png,Drew Faxon,Faxon,Inazuma Eleven,Bond,FW,Forest,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 7,Male,Player
979,https://dxi4wb638ujep.cloudfront.net/1/k/i/3/i3pjkrnwduk.png,Cole Easteroll,Easteroll,Inazuma Eleven,Rough Play,FW,Forest,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 9,Male,Player
980,https://dxi4wb638ujep.cloudfront.net/1/k/t/f/tfycjubswnm.png,Cam Lensman,Lensman,Inazuma Eleven,Breach,MF,Wind,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
981,https://dxi4wb638ujep.cloudfront.net/1/k/z/w/zw73aj0kfh8.png,Tighe Windsor,Windsor,Inazuma Eleven,Breach,MF,Mountain,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
982,https://dxi4wb638ujep.cloudfront.net/1/k/c/y/cykw32seo0u.png,Phil Dippedes,Dippedes,Inazuma Eleven,Tension,FW,Forest,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 7,Male,Player
983,https://dxi4wb638ujep.cloudfront.net/1/k/a/5/a5nkzvaytyu.png,Lenny Lakeman,Lakeman,Inazuma Eleven,Tension,GK,Fire,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 7,Male,Player
984,https://dxi4wb638ujep.cloudfront.net/1/k/x/r/xr8r0qmiab8.png,Vaughn DeVille,DeVille,Inazuma Eleven,Bond,DF,Wind,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 9,Male,Player
985,https://dxi4wb638ujep.cloudfront.net/1/k/r/-/r-fennta1hm.png,Arthur Myrddin,Myrddin,Inazuma Eleven,Breach,DF,Fire,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 9,Male,Player
986,https://dxi4wb638ujep.cloudfront.net/1/k/g/w/gwu_ky16ysk.png,Guy Forker,Forker,Inazuma Eleven,Rough Play,DF,Fire,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
987,https://dxi4wb638ujep.cloudfront.net/1/k/u/8/u8rn7_2y_tm.png,Bob Stretcher,Stretcher,Inazuma Eleven,Bond,FW,Forest,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
988,https://dxi4wb638ujep.cloudfront.net/1/k/l/u/luggwaqisek.png,Spike Clutcher,Clutcher,Inazuma Eleven,Counter-attack,FW,Wind,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 9,Male,Player
989,https://dxi4wb638ujep.cloudfront.net/1/k/l/8/l87lmbzrzye.png,Austin Tayssus,Tayssus,Inazuma Eleven,Tension,MF,Forest,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 9,Male,Player
990,https://dxi4wb638ujep.cloudfront.net/1/k/6/u/6ukqh-_rebs.png,Tom Stevenson,Stevenson,Inazuma Eleven,Counter-attack,DF,Fire,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 7,Male,Player
991,https://dxi4wb638ujep.cloudfront.net/1/k/a/7/a7pfyjkzrhc.png,Ricky Charmers,Charmers,Inazuma Eleven,Rough Play,FW,Forest,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 9,Male,Player
992,https://dxi4wb638ujep.cloudfront.net/1/k/r/t/rty-fcsjgs0.png,Max Hurt,Hurt,Inazuma Eleven,Tension,GK,Fire,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
993,https://dxi4wb638ujep.cloudfront.net/1/k/p/y/pyfixf-pdu0.png,Dexter Raleigh,Raleigh,Inazuma Eleven,Bond,DF,Mountain,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
994,https://dxi4wb638ujep.cloudfront.net/1/k/y/a/yaudc6y1unc.png,Pete Pang,Pang,Inazuma Eleven,Tension,GK,Fire,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
995,https://dxi4wb638ujep.cloudfront.net/1/k/4/1/41n2pnt9bhs.png,Sam Fitspire,Fitspire,Inazuma Eleven,Rough Play,GK,Forest,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 9,Male,Player
996,https://dxi4wb638ujep.cloudfront.net/1/k/j/d/jd8xiylh20e.png,Carter Nightly,Nightly,Inazuma Eleven,Bond,DF,Mountain,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 7,Male,Player
997,https://dxi4wb638ujep.cloudfront.net/1/k/9/3/93dptvilrls.png,Daley Switcher,Switcher,Inazuma Eleven,Justice,MF,Mountain,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
998,https://dxi4wb638ujep.cloudfront.net/1/k/m/f/mfyu-quf84e.png,Dexter Ambie,Ambie,Inazuma Eleven,Justice,DF,Mountain,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 9,Male,Player
999,https://dxi4wb638ujep.cloudfront.net/1/k/c/3/c39lqjeqdts.png,Gill Able,Able,Inazuma Eleven,Counter-attack,GK,Fire,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
1000,https://dxi4wb638ujep.cloudfront.net/1/k/z/f/zfme9ciquee.png,Drew Reiner,Reiner,Inazuma Eleven,Justice,DF,Mountain,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
1001,https://dxi4wb638ujep.cloudfront.net/1/k/t/w/twvxubxyb-0.png,Kevin Boardman,Boardman,Inazuma Eleven,Rough Play,GK,Wind,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 7,Male,Player
1002,https://dxi4wb638ujep.cloudfront.net/1/k/i/y/iyeqd-xi2nc.png,Andy Craft,Craft,Inazuma Eleven,Counter-attack,FW,Forest,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
1003,https://dxi4wb638ujep.cloudfront.net/1/k/g/5/g5zmtnjozlc.png,Julius Vernon,Vernon,Inazuma Eleven,Tension,GK,Mountain,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
1004,https://dxi4wb638ujep.cloudfront.net/1/k/r/r/rrotayf0e40.png,Robin Sherwood,Sherwood,Inazuma Eleven,Rough Play,FW,Mountain,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 7,Male,Player
1005,https://dxi4wb638ujep.cloudfront.net/1/k/a/w/aw65-6wggrs.png,Travis McClean,McClean,Inazuma Eleven,Counter-attack,MF,Wind,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
1006,https://dxi4wb638ujep.cloudfront.net/1/k/0/8/08fhp3vkhue.png,Rusty Spoakes,Spoakes,Inazuma Eleven,Breach,GK,Fire,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 9,Male,Player
1007,https://dxi4wb638ujep.cloudfront.net/1/k/f/u/fu0aiizemns.png,Clint Wester,Wester,Inazuma Eleven,Rough Play,DF,Wind,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
1008,https://dxi4wb638ujep.cloudfront.net/1/k/r/8/r8vn4j6xtlm.png,Pete Nokeyo,Nokeyo,Inazuma Eleven,Breach,DF,Forest,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 7,Male,Player
1009,https://dxi4wb638ujep.cloudfront.net/1/k/a/u/auesv2cta4k.png,Will Racer,Racer,Inazuma Eleven,Rough Play,FW,Mountain,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 7,Male,Player
1010,https://dxi4wb638ujep.cloudfront.net/1/k/6/7/679zgrpl1yu.png,Ollie Seeker,Seeker,Inazuma Eleven,Counter-attack,MF,Mountain,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
1011,https://dxi4wb638ujep.cloudfront.net/1/k/l/t/ltm4rupfyr8.png,Graham Hush,Hush,Inazuma Eleven,Counter-attack,FW,Mountain,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 9,Male,Player
1012,https://dxi4wb638ujep.cloudfront.net/1/k/j/y/jylkfndzdt8.png,Ronny Knowles,Knowles,Inazuma Eleven,Counter-attack,DF,Forest,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 9,Male,Player
1013,https://dxi4wb638ujep.cloudfront.net/1/k/4/a/4a6foy7jweu.png,Les Abel,Abel,Inazuma Eleven,Tension,FW,Fire,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
1014,https://dxi4wb638ujep.cloudfront.net/1/k/y/1/y1zw7vobf-k.png,Reg Thrift,Thrift,Inazuma Eleven,Rough Play,DF,Mountain,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
1015,https://dxi4wb638ujep.cloudfront.net/1/k/p/d/pdorwqo7onm.png,Jools Iceberg,Iceberg,Inazuma Eleven,Counter-attack,FW,Fire,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 7,Male,Player
1016,https://dxi4wb638ujep.cloudfront.net/1/k/d/3/d3xjndrzpyk.png,Mark Brent,Brent,Inazuma Eleven,Counter-attack,MF,Wind,Unaffiliated,140,152,147,121,123,113,135,931,Middle School,Grade 8,Male,Player
1017,https://dxi4wb638ujep.cloudfront.net/1/k/s/f/sfmokinjibm.png,Vern Ironfist,Ironfist,Inazuma Eleven,Breach,FW,Forest,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
1018,https://dxi4wb638ujep.cloudfront.net/1/k/g/b/gbzawitrcqe.png,Rob Burnsides,Burnsides,Inazuma Eleven,Justice,DF,Wind,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
1019,https://dxi4wb638ujep.cloudfront.net/1/k/3/z/3zc77d1rxzs.png,Ace Bragg,Bragg,Inazuma Eleven,Bond,MF,Forest,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
1020,https://dxi4wb638ujep.cloudfront.net/1/k/x/c/xchooaaje5c.png,Claude Snap,Snap,Inazuma Eleven,Tension,FW,Wind,Unaffiliated,155,151,137,121,119,112,134,929,Middle School,Grade 8,Male,Player
1021,https://dxi4wb638ujep.cloudfront.net/1/k/m/0/m0qvf_mzpk0.png,Paul Rush,Rush,Inazuma Eleven,Bond,MF,Forest,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 9,Male,Player
1022,https://dxi4wb638ujep.cloudfront.net/1/k/k/v/kvxzrm01sm0.png,Guile Crocket,Crocket,Inazuma Eleven,Rough Play,DF,Fire,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 9,Male,Player
1023,https://dxi4wb638ujep.cloudfront.net/1/k/v/9/v9msgzspb_c.png,Carey Bean,Bean,Inazuma Eleven,Breach,MF,Fire,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
1024,https://dxi4wb638ujep.cloudfront.net/1/k/1/s/1sfnvenh0fs.png,John Maggie,Maggie,Inazuma Eleven,Counter-attack,DF,Forest,Unaffiliated,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Player
1025,https://dxi4wb638ujep.cloudfront.net/1/k/e/6/e60g47b9zse.png,Chops Denton,Denton,Inazuma Eleven,Justice,MF,Fire,Unaffiliated,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
1026,https://dxi4wb638ujep.cloudfront.net/1/k/w/q/wqlej2cf-ts.png,Bobby Yellow,Yeller,Inazuma Eleven,Breach,GK,Forest,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
1027,https://dxi4wb638ujep.cloudfront.net/1/k/b/4/b46_kjkltge.png,Ace Breaker,Breaker,Inazuma Eleven,Bond,DF,Mountain,Unaffiliated,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
1028,https://dxi4wb638ujep.cloudfront.net/1/k/v/q/vqhy-itsymk.png,Percy Verence,Verence,Inazuma Eleven,Rough Play,FW,Fire,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
1029,https://dxi4wb638ujep.cloudfront.net/1/k/0/s/0s9og4sf-gu.png,Rex George,George,Inazuma Eleven,Bond,GK,Wind,Unaffiliated,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
1030,https://dxi4wb638ujep.cloudfront.net/1/k/e/m/emoe3kelp2e.png,Dave Altair,Altair,Inazuma Eleven,Counter-attack,FW,Wind,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 9,Male,Player
1031,https://dxi4wb638ujep.cloudfront.net/1/k/v/q/vqntpxrpskm.png,Gene Bottle,Bottle,Inazuma Eleven,Rough Play,FW,Wind,Unaffiliated,165,156,142,116,113,113,124,929,Middle School,Grade 9,Male,Player
1032,https://dxi4wb638ujep.cloudfront.net/1/k/q/v/qvbzbf7fcdu.png,Shadow Cimmerian,Shadow,Inazuma Eleven,Rough Play,FW,Forest,Raimon,166,159,145,119,117,117,128,951,Middle School,Grade 8,Male,Player
1033,https://dxi4wb638ujep.cloudfront.net/1/k/p/_/p_chtvykhsu.png,Paul Peabody,Peabody,Inazuma Eleven,Unknown,DF,Wind,Raimon,114,121,119,142,149,124,166,935,Middle School,Grade 7,Male,Player
1034,https://dxi4wb638ujep.cloudfront.net/1/k/g/k/gkf_e1sirxc.png,Ton Nino,Nino,Inazuma Eleven,Tension,MF,Wind,Unaffiliated,141,152,149,123,124,113,135,937,Middle School,Grade 7,Male,Player
1035,https://dxi4wb638ujep.cloudfront.net/1/k/c/z/czxp9uz6a5m.png,Sagaminator,Saggy,Inazuma Eleven,Justice,FW,Forest,Unaffiliated,166,158,142,119,113,113,126,937,Middle School,Grade 9,Male,Player
1036,https://dxi4wb638ujep.cloudfront.net/1/k/4/n/4nterayuxru.png,Galileo,Galileo,Inazuma Eleven 2: Firestorm / Blizzard,Bond,GK,Forest,Gemini Storm,119,130,123,133,144,152,131,932,Middle School,Grade 9,Male,Player
1037,https://dxi4wb638ujep.cloudfront.net/1/k/y/i/yioxcdtmilk.png,Coral,Coral,Inazuma Eleven 2: Firestorm / Blizzard,Bond,DF,Wind,Gemini Storm,114,119,116,142,148,121,165,925,Middle School,Grade 7,Male,Player
1038,https://dxi4wb638ujep.cloudfront.net/1/k/p/k/pk_qvilcp4m.png,Gigs,Gigs,Inazuma Eleven 2: Firestorm / Blizzard,Breach,DF,Fire,Gemini Storm,114,119,116,142,148,121,165,925,Middle School,Grade 7,Male,Player
1039,https://dxi4wb638ujep.cloudfront.net/1/k/r/r/rr4mb7zwk-m.png,Ganymede,Ganymede,Inazuma Eleven 2: Firestorm / Blizzard,Rough Play,DF,Mountain,Gemini Storm,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
1040,https://dxi4wb638ujep.cloudfront.net/1/k/a/d/adjtse_knnk.png,Charon,Charon,Inazuma Eleven 2: Firestorm / Blizzard,Breach,DF,Fire,Gemini Storm,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
1041,https://dxi4wb638ujep.cloudfront.net/1/k/6/s/6sqy_zkcstu.png,Pandora,Pandora,Inazuma Eleven 2: Firestorm / Blizzard,Counter-attack,MF,Wind,Gemini Storm,135,156,158,116,113,113,140,931,Middle School,Grade 8,Female,Player
1042,https://dxi4wb638ujep.cloudfront.net/1/k/l/e/leb5sms4_e8.png,Grengo,Grengo,Inazuma Eleven 2: Firestorm / Blizzard,Justice,MF,Mountain,Gemini Storm,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
1043,https://dxi4wb638ujep.cloudfront.net/1/k/_/u/_ukhjrvayhu.png,Io,Io,Inazuma Eleven 2: Firestorm / Blizzard,Counter-attack,MF,Fire,Gemini Storm,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
1044,https://dxi4wb638ujep.cloudfront.net/1/k/o/g/ogvaoujg1s8.png,Rihm,Rihm,Inazuma Eleven 2: Firestorm / Blizzard,Tension,FW,Forest,Gemini Storm,165,156,142,116,113,113,124,929,Middle School,Grade 8,Female,Player
1045,https://dxi4wb638ujep.cloudfront.net/1/k/g/u/guonuvapu-c.png,Janus,Janus,Inazuma Eleven 2: Firestorm / Blizzard,Counter-attack,MF,Forest,Gemini Storm,144,155,151,126,126,116,138,956,Middle School,Grade 8,Male,Player
1046,https://dxi4wb638ujep.cloudfront.net/1/k/r/g/rg_s5qmt5n0.png,Diam,Diam,Inazuma Eleven 2: Firestorm / Blizzard,Rough Play,FW,Forest,Gemini Storm,166,158,142,119,113,113,126,937,Middle School,Grade 8,Male,Player
1047,https://dxi4wb638ujep.cloudfront.net/1/k/y/n/yn5cli7sjsc.png,Dvalin,Dvalin,Inazuma Eleven 2: Firestorm / Blizzard,Tension,GK,Fire,Epsilon,121,133,124,134,145,152,131,940,Middle School,Grade 9,Male,Player
1048,https://dxi4wb638ujep.cloudfront.net/1/k/4/i/4ia32voa8ys.png,Kenville,Kenville,Inazuma Eleven 2: Firestorm / Blizzard,Rough Play,DF,Fire,Epsilon,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
1049,https://dxi4wb638ujep.cloudfront.net/1/k/j/k/jkrwbqogrbe.png,Mole,Mole,Inazuma Eleven 2: Firestorm / Blizzard,Bond,DF,Forest,Epsilon,114,119,116,142,148,121,165,925,Middle School,Grade 7,Female,Player
1050,https://dxi4wb638ujep.cloudfront.net/1/k/l/r/lrsk1z6muhe.png,Kayson,Kayson,Inazuma Eleven 2: Firestorm / Blizzard,Justice,DF,Wind,Epsilon,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
1051,https://dxi4wb638ujep.cloudfront.net/1/k/6/d/6ddrymc250s.png,Tytan,Tytan,Inazuma Eleven 2: Firestorm / Blizzard,Tension,DF,Mountain,Epsilon,120,123,127,135,142,123,155,925,Middle School,Grade 9,Male,Player
1052,https://dxi4wb638ujep.cloudfront.net/1/k/a/s/as-elrp-muc.png,Fedora,Fedora,Inazuma Eleven 2: Firestorm / Blizzard,Bond,MF,Fire,Epsilon,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
1053,https://dxi4wb638ujep.cloudfront.net/1/k/r/e/rep_mupehn0.png,Krypto,Krypto,Inazuma Eleven 2: Firestorm / Blizzard,Tension,MF,Wind,Epsilon,135,156,158,116,113,113,140,931,Middle School,Grade 8,Female,Player
1054,https://dxi4wb638ujep.cloudfront.net/1/k/f/u/fuwnxjmmgyc.png,Sworm,Sworm,Inazuma Eleven 2: Firestorm / Blizzard,Breach,MF,Forest,Epsilon,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
1055,https://dxi4wb638ujep.cloudfront.net/1/k/u/g/ugbg6cqcrr0.png,Mercury,Mercury,Inazuma Eleven 2: Firestorm / Blizzard,Counter-attack,FW,Wind,Epsilon,166,158,142,119,113,113,126,937,Middle School,Grade 8,Female,Player
1056,https://dxi4wb638ujep.cloudfront.net/1/k/a/u/aualgdjvkhu.png,Metron,Metron,Inazuma Eleven 2: Firestorm / Blizzard,Tension,FW,Wind,Epsilon,156,152,138,123,120,113,135,937,Middle School,Grade 8,Male,Player
1057,https://dxi4wb638ujep.cloudfront.net/1/k/x/g/xgrqnifvn08.png,Zell,Zell,Inazuma Eleven 2: Firestorm / Blizzard,Rough Play,FW,Wind,Epsilon,166,158,142,119,113,113,126,937,Middle School,Grade 8,Male,Player
1058,https://dxi4wb638ujep.cloudfront.net/1/k/-/g/-gdcdkjkbiu.png,Grent,Grent,Inazuma Eleven 2: Firestorm / Blizzard,Breach,GK,Fire,Prominence,119,130,123,133,144,152,131,932,Middle School,Grade 8,Male,Player
1059,https://dxi4wb638ujep.cloudfront.net/1/k/e/p/epg3oxws0ck.png,Baller,Baller,Inazuma Eleven 2: Firestorm / Blizzard,Breach,DF,Forest,Prominence,114,121,119,142,149,124,166,935,Middle School,Grade 8,Female,Player
1060,https://dxi4wb638ujep.cloudfront.net/1/k/r/k/rkqk3_p0lsc.png,Balcke,Balcke,Inazuma Eleven 2: Firestorm / Blizzard,Bond,DF,Fire,Prominence,114,119,116,142,148,121,165,925,Middle School,Grade 7,Male,Player
1061,https://dxi4wb638ujep.cloudfront.net/1/k/p/f/pfx4zm7yoqc.png,Seats,Seats,Inazuma Eleven 2: Firestorm / Blizzard,Tension,DF,Forest,Prominence,114,119,116,142,148,121,165,925,Middle School,Grade 9,Male,Player
1062,https://dxi4wb638ujep.cloudfront.net/1/k/c/u/cunrgoeaxek.png,Bomber,Bomber,Inazuma Eleven 2: Firestorm / Blizzard,Breach,MF,Fire,Prominence,141,152,149,123,124,113,135,937,Middle School,Grade 8,Male,Player
1063,https://dxi4wb638ujep.cloudfront.net/1/k/8/b/8beeztxieku.png,Heat,Heat,Inazuma Eleven 2: Firestorm / Blizzard,Bond,MF,Forest,Prominence,138,159,159,119,117,117,144,953,Middle School,Grade 8,Male,Player
1064,https://dxi4wb638ujep.cloudfront.net/1/k/j/q/jq0nk7oq7ks.png,Lean,Lean,Inazuma Eleven 2: Firestorm / Blizzard,Counter-attack,MF,Fire,Prominence,135,156,158,116,113,113,140,931,Middle School,Grade 8,Female,Player
1065,https://dxi4wb638ujep.cloudfront.net/1/k/9/a/9alv72nyc1e.png,Bountine,Bountine,Inazuma Eleven 2: Firestorm / Blizzard,Counter-attack,MF,Forest,Prominence,135,156,158,116,113,113,140,931,Middle School,Grade 9,Female,Player
1066,https://dxi4wb638ujep.cloudfront.net/1/k/m/o/mo60wjrixgs.png,Sidern,Sidern,Inazuma Eleven 2: Firestorm / Blizzard,Tension,FW,Fire,Prominence,165,156,142,116,113,113,124,929,Middle School,Grade 9,Male,Player
1067,https://dxi4wb638ujep.cloudfront.net/1/k/m/d/mdglyf7jc3c.png,Torch,Torch,Inazuma Eleven 2: Firestorm / Blizzard,Breach,FW,Fire,Prominence,169,161,147,123,119,119,130,968,Middle School,Grade 8,Male,Player
1068,https://dxi4wb638ujep.cloudfront.net/1/k/x/r/xrrq1gdzve0.png,Neppten,Neppten,Inazuma Eleven 2: Firestorm / Blizzard,Rough Play,FW,Forest,Prominence,166,158,142,119,113,113,126,937,Middle School,Grade 8,Male,Player
1069,https://dxi4wb638ujep.cloudfront.net/1/k/a/j/ajw29vz6ngm.png,Beluga,Beluga,Inazuma Eleven 2: Firestorm / Blizzard,Bond,GK,Mountain,Diamond Dust,117,128,120,135,141,145,128,914,Middle School,Grade 9,Male,Player
1070,https://dxi4wb638ujep.cloudfront.net/1/k/6/m/6m1duisy4m8.png,Arkew,Arkew,Inazuma Eleven 2: Firestorm / Blizzard,Tension,DF,Wind,Diamond Dust,114,121,119,142,149,124,166,935,Middle School,Grade 8,Male,Player
1071,https://dxi4wb638ujep.cloudfront.net/1/k/v/n/vnrwjowwzxm.png,Clear,Clear,Inazuma Eleven 2: Firestorm / Blizzard,Counter-attack,DF,Wind,Diamond Dust,121,126,128,138,144,124,156,937,Middle School,Grade 8,Female,Player
1072,https://dxi4wb638ujep.cloudfront.net/1/k/t/g/tgwknxi6c3m.png,Gocker,Gocker,Inazuma Eleven 2: Firestorm / Blizzard,Rough Play,DF,Mountain,Diamond Dust,114,121,119,142,149,124,166,935,Middle School,Grade 8,Male,Player
1073,https://dxi4wb638ujep.cloudfront.net/1/k/4/t/4tyfar-e9g8.png,Icer,Icer,Inazuma Eleven 2: Firestorm / Blizzard,Bond,MF,Wind,Diamond Dust,141,152,149,123,124,113,135,937,Middle School,Grade 7,Female,Player
1074,https://dxi4wb638ujep.cloudfront.net/1/k/y/c/ycrqtmlwiam.png,Balen,Balen,Inazuma Eleven 2: Firestorm / Blizzard,Rough Play,MF,Mountain,Diamond Dust,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
